vil_id,vil_lo,vil_en,dist_id
1105155,ບ​. ແຈ້ງສະຫວ່າງ,B. Chandsavang,1105
1105157,ບ​. ແສນອຸດົມ,B. Sandoudom,1105
1105158,ບ​. ໜອງປອງ,B. Nongphong,1105
1105159,ບ​. ຫ້ວຍແກ້ວ,B. Houaykeo,1105
1105160,ບ​. ທ່າສາລາ,B. Thasala,1105
1105174,ບ​. ທົ່ງແປ,B. Thongphae,1105
1105177,ບ​. ນາຄຳ,B. Nackam,1105
1105180,ບ​. ນາແປ່,B. Na pae,1105
1105181,ບ​. ໜອງອໍ້,B. Nongor,1105
1105204,ບ​. ທົ່ງຈະເລີນ,B. Thongchalern,1105
1105206,ບ​. ໂພນໂຮງ,B. Phonh hong,1105
1105209,ບ​. ສົມສະໜຸກ,B. Somsanook,1105
1105210,ບ​. ນາຫາດ,B. Na hath,1105
1105215,ບ​. ທົ່ງວຽງຄຳ,B. Thongviengckam,1105
1105216,ບ​. ນາເມືອງ,B. Namueang,1105
1105221,ບ​. ຫຼັກ 5,B. Lak 5,1105
1105222,ບ​. ນ້ຳທີ່ ( ໂພນໂຮງ ),B. Namthi,1105
1105235,ບ​. ນາປ່າຫວ້ານ,B. Naphavanh,1105
1105239,ບ​. ໂພນເມືອງນ້ອຍ,B. Phonhmuengnoy,1105
1106001,ບ​. ທ່າແພ,B. Thaphae,1106
1106004,ບ​. ວັງຫມາກ,B. Vangmark,1106
1106006,ບ​. ໂພນດູ່,B. Phonhdou,1106
1106007,ບ​. ນ້ຳຢ້າງ,B. Namyang,1106
1106008,ບ​. ສົບນາ,B. Sobna,1106
1106010,ບ​. ກົກຂາມ,B. Kokkham,1106
1106011,ບ​. ຫ້ວຍຫອຍ,B. Huoihoy,1106
1106012,ບ​. ວັງຫີນ,B. Vanghin,1106
1106015,ບ​. ອຸດົມໄຊ,B. Oudomxai,1106
1106017,ບ​. ຫນອງປາດ,B. Nongpath,1106
1106018,ບ​. ນາດີ,B. Nady,1106
1106019,ບ​. ຫີນໂງ່ນ,B. Hinngonh,1106
1106020,ບ​. ນາຊວງ,B. Naxuang,1106
1106021,ບ​. ນ້ຳກ້າງ,B. Namkang,1106
1106022,ບ​. ນາວັງໄຄ້,B. Navangkhai,1106
1106024,ບ​. ພຽງຕົ້ນ,B. Phiengtonh,1106
1106025,ບ​. ສົບປັດ(ພູພຽງ),B. Sobpath ( Phouphieng ),1106
1106026,ບ​. ຄອນຕ່າວ,B. Khontao,1106
1106028,ບ​. ກົກຕົ້ນ,B. Koktonh,1106
1106029,ບ​. ໂພນໂຮມ,B. Phonhhom,1106
1106030,ບ​. ທ່າເດື່ອ,B. Thadeua,1106
1106031,ບ​. ໂພນເມືອງ(ມ່ວນນ້ອຍ),B. Phonhmueng ( Muannoy ),1106
1106032,ບ​. ຈອມທອງ,B. Chomthong,1106
1106037,ບ​. ເມືອງມ່ວນ,B. Muengmuan,1106
1106039,ບ​. ມີໄຊ,B. Myxai,1106
1106042,ບ​. ໄຊຈະເລີນ,B. Xaichaluern,1106
1106045,ບ​. ນາຕັນ,B. Natanh,1106
1106046,ບ​. ວັງພຽງ,B. Vangphieng,1106
1106053,ບ​. ວັງແປນ,B. Vangpan,1106
1106058,ບ​. ຜາຂອດ,B. Phakord,1106
1106059,ບ​. ເມືອງຊັ້ງ(ທອງມີໄຊ),B. Maungxang,1106
1106063,ບ​. ນ້ຳຕ້ອງ,B. Namtong,1106
1106065,ບ​. ນາເພີນ,B. Naphern,1106
1106067,ບ​. ໄຊບົວທອງ,B. Xaybouathong,1106
1106071,ບ​. ນາຍາງ,B. Nanhang,1106
1106074,ບ​. ນາໂທ,B. Natho,1106
1106075,ບ​. ນ້ຳກູ້,B. Namkou,1106
1106076,ບ​. ນ້ຳຈົງ(ສີວິໄລ),B. Namjong,1106
1106077,ບ​. ໂຮມຈະເລີນ,B. Homchalern,1106
1106078,ບ​. ພາບໍ່,B. Phabor,1106
1106079,ບ​. ນ້ຳມືດ,B. Nummue,1106
1107004,ບ​. ແຖນກ້ວາງ(ກວ່າງ),B. Tankuang,1107
1107006,ບ​. ຄຳກູນາ,B. Khamkouna,1107
1107008,ບ​. ໂພນຄຳ( ນ້ຳອ້ອນ ),B. Phonekham,1107
1107009,ບ​. ນ້ຳປັນ,B. Nampan,1107
1107011,ບ​. ໂພນເມືອງ,B. Phonemeuang,1107
1107012,ບ​. ເມືອງຈຳ,B. Meuangcham,1107
1107013,ບ​. ສົບຂອນ,B. Sopkhone,1107
1107014,ບ​. ໂພນງາມ,B. Phonengam,1107
1107015,ບ​. ໂພນສີ,B. Phonesy,1107
1107016,ບ​. ນ້ຳສັກ,B. Namsack,1107
1107017,ບ​. ສົບຄີ່,B. Sopkhee,1107
1107018,ບ​. ນ້ຳອ້ອນ,B. Namon,1107
1107019,ບ​. ໂພນໝັ້ນ,B. Phoneman,1107
1107020,ບ​. ວັງບານ,B. Vungban,1107
1107023,ບ​. ທົ່ງນາມູນ,B. Thongnamoon,1107
1107024,ບ​. ພຽງດີ,B. Phiengdee,1107
1107025,ບ​. ແກ້ວແສນຄຳ,B. Keosankham,1107
1107026,ບ​. ນາແຈງ,B. Nachang,1107
1201001,ບ​. ໂພນຄູນ,B. Phonkhoun,1201
1201004,ບ​. ຫາດຄຳ,B. Hadkham,1201
1201006,ບ​. ນາແງວ,B. Nangaew,1201
1201007,ບ​. ນາກອກ,B. nakok,1201
1201008,ບ​. ໂພນງາມ,B. Phonngam,1201
1201009,ບ​. ນາໄກ່ເຂ່ຍ,B. Nakaikheer,1201
1201012,ບ​. ສະໂງມ,B. Sa ngom,1201
1201013,ບ​. ເວີນ,B. Vern,1201
1201015,ບ​. ກົກຕ້ອງ,B. Koktong,1201
1201016,ບ​. ນາມ່ວງ,B. Namouang,1201
1201017,ບ​. ນ້ຳໂດນ,B. Namdon,1201
1201018,ບ​. ນາຕາດ,B. Natad,1201
1201019,ບ​. ດອນໂດນ,B. Donedon,1201
1201021,ບ​. ໂພນສູງ,B. Phonsung,1201
1201023,ບ​. ໃຫມ່ໂພສີ,B. Maiphosi,1201
1201024,ບ​. ນາຫຍ້າຫວາຍ,B. Nagnarvay,1201
1201026,ບ​. ໂພສີທ່າ,B. Phositha,1201
1201027,ບ​. ນາເມືອງ,B. Nameuang,1201
1201029,ບ​. ຫ້ວຍນາງລີ້,B. Houaynangly,1201
1201030,ບ​. ຈອມເພັດ,B. Chormpeth,1201
1201031,ບ​. ຈອມແກ້ວ,B. Chormkeo,1201
1201032,ບ​. ທ່າແຂກເໜືອ,B. Thakhekneua,1201
1201033,ບ​. ທ່າແຂກກາງ,B. Thakekkang,1201
1201034,ບ​. ນາໂບ,B. Nabo,1201
1201035,ບ​. ສົມສະອາດ,B. Somsaat,1201
1201036,ບ​. ສົມສະໜຸກ,B. Somsanouk,1201
1201037,ບ​. ດອນເຄື່ອນຊ້າງ,B. Donekheuanxang,1201
1201039,ບ​. ສີວິໄລ,B. Sivilay,1201
1201040,ບ​. ໂພນສະອາດ,B. phonsaat,1201
1201041,ບ​. ໂພນສະໜາມ,B. Phonsanam,1201
1201042,ບ​. ນາບົງ,B. Nabong,1201
1201044,ບ​. ຈອມທອງ,B. Chomthong,1201
1201045,ບ​. ສັນຕິສຸກ,B. Santisouk,1201
1201046,ບ​. ສຸກສະຫວັນ,B. Souksavan,1201
1201047,ບ​. ວຽງວິໄລ,B. Viengvilay,1201
1201048,ບ​. ໜອງບົວຄຳ,B. Nongbouakham,1201
1201049,ບ​. ປາກດົງ,B. Pakdong,1201
1201051,ບ​. ໂພນພິມ,B. Phonphim,1201
1201052,ບ​. ດອນມ່ວງ,B. Donemouang,1201
1201054,ບ​. ນາບວບ,B. Nabone,1201
1201056,ບ​. ກຸງສີ,B. Kungsi,1201
1201057,ບ​. ນາໂດນ,B. Nadon,1201
1201059,ບ​. ນາມະລາດ,B. Namalad,1201
1201060,ບ​. ຍາງໂກ່ມ,B. Gnangkom,1201
1201061,ບ​. ໂຄກເຫັດ,B. Kokhet,1201
1201062,ບ​. ມ່ວງລາດຄວາຍ,B. Mouanglatkhouay,1201
1201063,ບ​. ໂພນເຍັຍໃຫຍ່,B. Phongneergnai,1201
1201064,ບ​. ໂພນເຍັຍນ້ອຍ,B. Phongneernoy,1201
1201065,ບ​. ຄຳຂີ້ໄກ່,B. Khamkhykai,1201
1201067,ບ​. ຍາງເກົ່າ,B. Gnangkao,1201
1201068,ບ​. ນາກຸ່ມ,B. Nakoum,1201
1201069,ບ​. ດົງກະແສນ,B. Dongkasaen,1201
1201073,ບ​. ຄຳບຸ່ນ,B. Khamboun,1201
1201074,ບ​. ນາບໍ່,B. Nabor,1201
1201076,ບ​. ໂຄກຊ້າງ,B. Khokxang,1201
1201077,ບ​. ຊຽງແລ,B. Xienglae,1201
1201079,ບ​. ນາກາງ,B. Nakang,1201
1201080,ບ​. ໜອງຫ້າງ,B. Nonghang,1201
1201081,ບ​. ໂພນໄຊ,B. Phonxai,1201
1201084,ບ​. ປາກເປັ່ງ,B. Pakpeng,1201
1201087,ບ​. ດອນທົ່ງ,B. Donethong,1201
1201088,ບ​. ນາດິນຈີ່,B. Nadinchi,1201
1201090,ບ​. ນາໂພທ່າ,B. Naphotha,1201
1201091,ບ​. ດົງໃຕ້,B. Dongtai,1201
1201094,ບ​. ທ່າງາມ,B. Thangam,1201
1201096,ບ​. ທ່າເດືອ,B. Thadeua,1201
1201098,ບ​. ດອນມະໄຫລ,B. Donemalai,1201
1201099,ບ​. ຫນອງຜື,B. Nongpheu,1201
1201100,ບ​. ມ່ວງສຸມ,B. Mouangsoum,1201
1201102,ບ​. ໜອງໝ້ຽງ,B. Nongmieng,1201
1201103,ບ​. ປາກສີມັງ,B. Paksimang,1201
1201106,ບ​. ທ່າແຂກໃຕ້,B. Thakhek,1201
1201107,ບ​. ຈອມແຈ້ງ,B. Chomcheng,1201
1201108,ບ​. ເລົ່າໂພໄຊ,B. Laophoxai,1201
1201109,ບ​. ເລົ່າໂພຄຳ,B. Laophokham,1201
1201110,ບ​. ດົງມ່ວງໄຂ່,B. Dongmouangkhai,1201
1201111,ບ​. ຕານ,B. Tanh,1201
1201113,ບ​. ເລົ່າງົວ,B. Laongam,1201
1201115,ບ​. ຊຽງແຫວນ,B. Xiengvenh,1201
1201116,ບ​. ຖ້ຳ,B. Tham,1201
1201118,ບ​. ທ່າແຄ,B. Thakhae,1201
1201119,ບ​. ນາຂ້າງຊ້າງ,B. Nakhangxang,1201
1201120,ບ​. ສອງຄອນ,B. Songkhone,1201
1201122,ບ​. ພີນ,B. Phin,1201
1201123,ບ​. ນາຍໍ,B. Nanhor,1201
1201125,ບ​. ນາດູ່,B. Phondou,1201
1201127,ບ​. ນາເສ,B. Nasae,1201
1201130,ບ​. ດ່ອຍ,B. Doy,1201
1201131,ບ​. ຜາແຫລມ,B. Phalaem,1201
1201134,ບ​. ໂນນສະຫວ່າງ,B. Nonsavang,1201
1201142,ບ​. ນາສະອາດ,B. Nasa at,1201
1202006,ບ​. ຜານາງ,B. Phar nang,1202
1202007,ບ​. ປົ່ງ,B. Phong,1202
1202008,ບ​. ແກ້ງສະຫວ່າງ,B. Keng sa vang,1202
1202010,ບ​. ໂພນສະອາດ,B. Phon sa ard,1202
1202011,ບ​. ນາກອກຫລັກ7,B. Lark chet,1202
1202012,ບ​. ໂພນຄຳ,B. Phoun kham,1202
1202013,ບ​. ນາແສ,B. Nar saa,1202
1202014,ບ​. ປາກຊ່ອງ,B. Park song,1202
1202016,ບ​. ນາຕຸງ,B. Nar toung,1202
1202018,ບ​. ຫລັກ9,B. Lark kow,1202
1202020,ບ​. ແຕນ,B. Tan,1202
1202021,ບ​. ນາດີ,B. Na dee,1202
1202022,ບ​. ກວນຄວາຍ,B. Kuan khouai,1202
1202023,ບ​. ໂພນໄລ່,B. Phonlai,1202
1202024,ບ​. ນາດູ່,B. Nadou,1202
1202025,ບ​. ນາຄຳ,B. Nakham,1202
1202026,ບ​. ເຫລົ່າ,B. Lao,1202
1202030,ບ​. ນາຮີ,B. Nahii,1202
1202031,ບ​. ເວີນ,B. Wern,1202
1202034,ບ​. ອີ່ລານ,B. I larn,1202
1202037,ບ​. ດ້າງ ( ດ້າງກາງ ),B. Dangkang,1202
1202038,ບ​. ສົມສະໜຸກ,B. Somsanook,1202
1202039,ບ​. ນາກຽວ,B. Nakiew,1202
1202040,ບ​. ກະວະ,B. Kava,1202
1202041,ບ​. ຜາກິ່ວ,B. Phakiew,1202
1202042,ບ​. ຜາແຄນ,B. Phar khaen,1202
1202043,ບ​. ນາຈານ,B. Nacharn,1202
1202044,ບ​. ນາແຄ,B. Khae,1202
1202045,ບ​. ໂພນສະໝຶນ,B. Phon sa meun,1202
1202046,ບ​. ກວນຫລວງ,B. Kouan louang,1202
1202047,ບ​. ຄຳຜາແຫລງ,B. Khamphalaeng,1202
1202048,ບ​. ໂພນນາດີ,B. Phon na dee,1202
1202051,ບ​. ຊອງ,B. Xong,1202
1202052,ບ​. ໂນນແດງ,B. Non daeng,1202
1202053,ບ​. ຄຳແພດົງ,B. Khamphaedong,1202
1202055,ບ​. ນາງິ້ວ,B. Na ngiew,1202
1202056,ບ​. ນາທ່ອນ,B. Nathone,1202
1202057,ບ​. ຄຳເຟືອງ,B. Kham feung,1202
1202058,ບ​. ຄຳແພນາ,B. Khamphaena,1202
1202059,ບ​. ຄຳແພໃຫຍ່,B. Khamphae gnai,1202
1202060,ບ​. ໃໝ່,B. Mai,1202
1202061,ບ​. ນ້ຳມະລາ,B. Nammala,1202
1202062,ບ​. ດອນທົ່ງ,B. Donethong,1202
1202064,ບ​. ປ່າໜາມ,B. Par narm,1202
1202065,ບ​. ນາໝາກບ້າ,B. Namarkbar,1202
1202067,ບ​. ນາສະຖຸງ,B. Nasathoung,1202
1202068,ບ​. ຈະລູມ,B. Chaloum,1202
1202069,ບ​. ນາກະທ້າງທົ່ງ,B. Nakathangthong,1202
1202071,ບ​. ໂພນໄຊ,B. Phonxai,1202
1202072,ບ​. ນາກະທ້າງດົງ,B. Nakathangdong,1202
1202075,ບ​. ກວນຕັນ,B. Khouan tan,1202
1202076,ບ​. ນາປວກ,B. Napouak,1202
1202077,ບ​. ນາຕະພອຍ,B. Natapoi,1202
1202080,ບ​. ໂພນເຫລັກ,B. Phon lek,1202
1202081,ບ​. ສ້າງພອກ,B. Sangphork,1202
1202082,ບ​. ໝັ້ນ,B. Man,1202
1202084,ບ​. ໂພນເມືອງ,B. Phon meung,1202
1202085,ບ​. ໂພນແດງ,B. Phon daeng,1202
1202086,ບ​. ທົ່ງກວ້າງ,B. Thongkouang,1202
1202087,ບ​. ໄຮ່ເໜືອ,B. Hai neua,1202
1202089,ບ​. ກາວາກ,B. Kavark,1202
1202090,ບ​. ນາຜາແກ້ວ,B. Naphakeo,1202
1202091,ບ​. ດົງໝາກໄຟ,B. Dongmarkfai,1202
1202092,ບ​. ມະຫາໄຊ,B. Mahaxai,1202
1202093,ບ​. ໂພວາ,B. Phova,1202
1202094,ບ​. ນາທານ,B. Nathan,1202
1202095,ບ​. ແຕງ,B. Taeng,1202
1203001,ບ​. ນາຫລັກ,B. Nalek,1203
1203002,ບ​. ປົ້ງກິ່ວ,B. Pongkiew,1203
1203004,ບ​. ໂນນສີລາ,B. Nonaila,1203
1203005,ບ​. ນາຈຳປາ,B. Nachampa,1203
1203006,ບ​. ນາຫູນ,B. Nahoun,1203
1203007,ບ​. ໂພນແພງ,B. Phonphang,1203
1203008,ບ​. ໂນນແຕ້,B. Nontae,1203
1203009,ບ​. ນານ້ອຍ,B. Nanoy,1203
1203011,ບ​. ໜອງຜຳ,B. Nongpham,1203
1203013,ບ​. ດົງຄຸງ,B. Dongkhungnakae,1203
1203014,ບ​. ໂນນຈິກ,B. Nonchik,1203
1203015,ບ​. ນາຄຳ,B. Nakham,1203
1203016,ບ​. ນ້ຳພຸ,B. Namphu,1203
1203017,ບ​. ດົງກະສິນ,B. Dongkasine,1203
1203018,ບ​. ດົງບູນ,B. Dongboon,1203
1203020,ບ​. ກຸດຈັບ,B. Kudchab,1203
1203023,ບ​. ສອງໜອງເໜືອ,B. Songnongneua,1203
1203024,ບ​. ສອງໜອງໃຕ້,B. Songnongtai,1203
1203025,ບ​. ຊຽງຫວາງທ່າ,B. Xiengvangtha,1203
1203026,ບ​. ຊຽງຫວາງທົ່ງ,B. Xiengvangthong,1203
1203028,ບ​. ໜອງປາລາດ,B. Nongpalad,1203
1203029,ບ​. ດົງຍາງ,B. Donggnang,1203
1203030,ບ​. ດົງຂວາງ,B. Dongkhouang,1203
1203032,ບ​. ໂພນ,B. Phon,1203
1203036,ບ​. ໜອງບົກ,B. Nongbok,1203
1203037,ບ​. ນາມັນປາ,B. Namanpa,1203
1203038,ບ​. ສອກເບາະ,B. Sokbor,1203
1203039,ບ​. ນາໃຕ້,B. Natai,1203
1203040,ບ​. ຜັກອີ່ຕູ່,B. Phak ii tou,1203
1203041,ບ​. ດົງສະຫງຳ,B. Dongsangam,1203
1203042,ບ​. ຫາດຊຽງດີ,B. Hadxiengdee,1203
1203043,ບ​. ບຶງສານທ່າ,B. Beungsantha,1203
1203045,ບ​. ບຶງສານເທິງ,B. Beungsantherng,1203
1203046,ບ​. ດອນຂຽວເໜືອ,B. Donekhiawneua,1203
1203049,ບ​. ມ່ວງໄຂ່,B. Mouangkhai,1203
1203050,ບ​. ດອນຂຽວໃຕ້,B. Donekhiawtai,1203
1203051,ບ​. ໜອງຫລົ່ມ,B. Nonglom,1203
1203053,ບ​. ດ່ານປາກເຊ,B. Danpakxe,1203
1203054,ບ​. ດອນໝາກໂມ,B. Donemakmo,1203
1203055,ບ​. ໂຄກກ່ອງ,B. Khokkong,1203
1203056,ບ​. ດົງພັງເພົາ,B. Dongphangphao,1203
1203057,ບ​. ໂພນສາວເອ້,B. Phonsao eh,1203
1203058,ບ​. ທ່າມ່ວງ,B. Thamouang,1203
1203059,ບ​. ສະດື,B. Sady,1203
1203061,ບ​. ນາວາງນ້ອຍ,B. Navangnoy,1203
1203064,ບ​. ນາວາງທົ່ງ,B. Navangthong,1203
1203065,ບ​. ຊຳນາດີ,B. Xamnadee,1203
1203066,ບ​. ດົງຜັກເພື້ອ,B. Dongphakpheua,1203
1203067,ບ​. ຫາດຊາຍຟອງ,B. Hadxayfong,1203
1203068,ບ​. ນອງສະພັງທົ່ງ,B. Nongsaphngthong,1203
1203069,ບ​. ຕານເທິງ,B. Tantherng,1203
1203070,ບ​. ໜອງລີ,B. Nongly,1203
1203071,ບ​. ໂຄກສະຫວ່າງ,B. Khoksavang,1203
1203072,ບ​. ດອນປາແດກ,B. Donepadek,1203
1203075,ບ​. ນາວາງ,B. Navang,1203
1204048,ບ​. ວັງມົນ,B. Vang mon,1204
1204049,ບ​. ຊ່າງ,B. Ban sang,1204
1204050,ບ​. ສອງຄອນ,B. Song khon,1204
1204051,ບ​. ປາກທຶກ,B. Park theuck,1204
1204052,ບ​. ປາກແວ່ງ,B. Park vang,1204
1204053,ບ​. ໜອງດົງ,B. Nong dong,1204
1204054,ບ​. ນາເຕີຍ,B. Na tuai,1204
1204055,ບ​. ໜອງບົວໃຫຍ່,B. Nong boua nhai,1204
1204056,ບ​. ຫີນຄັນ,B. Hean khanh,1204
1204057,ບ​. ໂພນໝັ້ນ,B. Phon manh,1204
1204058,ບ​. ໜອງຈັງ,B. Nong chang,1204
1204059,ບ​. ໜອງຂຸ່ນ,B. Nong khoun,1204
1204060,ບ​. ນາໂນ,B. Na no,1204
1204061,ບ​. ນາຮ່າງ,B. Na hang,1204
1204062,ບ​. ບົງ,B. Bong,1204
1204064,ບ​. ຜີແປງ,B. Phea peng,1204
1204065,ບ​. ນາເມືອງບໍ່,B. Na mueang bor,1204
1204066,ບ​. ນາອັ້ນ,B. Na arn,1204
1204067,ບ​. ນາຮີ,B. Na hee,1204
1204068,ບ​. ຫ້ວຍຊາຍ,B. Houai say,1204
1204069,ບ​. ຫົວນາ,B. Houa na,1204
1204070,ບ​. ບວມລູ,B. Bouam lou,1204
1204071,ບ​. ກວນກະຈາ,B. Kouan kar cha,1204
1204072,ບ​. ໂພນຕີ້ວ,B. Phon,1204
1204073,ບ​. ນາໂດນ,B. Na don,1204
1204077,ບ​. ນ້ອຍ,B. Noi,1204
1204078,ບ​. ນາຄຳບໍ່,B. Na kham bor,1204
1204079,ບ​. ບໍ່ແໜ່ງ,B. Bor naeng,1204
1204081,ບ​. ທ່າຍໍ້,B. Tha gnor,1204
1204082,ບ​. ວັງເຜີ້ງ,B. Vang pherng,1204
1204083,ບ​. ນາສາ,B. Nasa,1204
1204084,ບ​. ຊາວ,B. Xao,1204
1204085,ບ​. ຜາແຫລມ,B. Phalaem,1204
1204086,ບ​. ໜອງຊື່ນ,B. Nongxeun,1204
1204087,ບ​. ທົ່ງຄາ,B. Thongkhar,1204
1204089,ບ​. ທ່າໝີ,B. Thar mii,1204
1204090,ບ​. ນາຄີ,B. Nakhii,1204
1204093,ບ​. ຜາແດງ,B. Phar daeng,1204
1204094,ບ​. ໂພນຂາມ,B. Phon kharm,1204
1204095,ບ​. ນ້ຳດິກ,B. Namdik,1204
1204096,ບ​. ໂຮມພັນ,B. Hom phan,1204
1204097,ບ​. ນາໂພ,B. Nar pho,1204
1204098,ບ​. ນາທານ,B. Nar tharn,1204
1204100,ບ​. ໂພຄ້ຳ,B. Pho kham,1204
1204101,ບ​. ນາຂໍ,B. Na khor,1204
1204102,ບ​. ຫາດແຮ່,B. Hard hae,1204
1204103,ບ​. ຫີນບູນໃຕ້,B. Hine boune tai,1204
1204106,ບ​. ປຸ່ງ,B. Poung,1204
1204107,ບ​. ດອນດູ່,B. Done dou,1204
1204108,ບ​. ຕ້ອນນ້ອຍ,B. Torn noi,1204
1204109,ບ​. ໜອງຜື,B. Nong pheu,1204
1204110,ບ​. ໂພນຄ້ຳ,B. Phon kham,1204
1204111,ບ​. ໜອງບົວນ້ອຍ,B. Nong boua noi,1204
1204112,ບ​. ໃໝ່ນ້ຳປະກັນ,B. Mainampakan,1204
1204113,ບ​. ສອງຫ້ອງ,B. Song hong,1204
1204115,ບ​. ຄຳແກ້ວ,B. Khamkeo,1204
1204116,ບ​. ສີຊົມຊື່ນ,B. Sixomxeun,1204
1204117,ບ​. ແກ້ງພັກຄຳ,B. Kaeng phak kham,1204
1204118,ບ​. ໜອງຫອຍ,B. Nong hoi,1204
1204119,ບ​. ວັງຫົວປາ,B. Vang houa par,1204
1204120,ບ​. ປາກປະກັນ,B. Park pa kan,1204
1204121,ບ​. ໂພນມ່ວງ,B. Phon mouang,1204
1204122,ບ​. ຫີນບູນເໜືອ,B. Hine boune neua,1204
1204123,ບ​. ຜາວັງ,B. Phar vang,1204
1204124,ບ​. ໂພນສະຫວ່າງ,B. Phon sa vang,1204
1204125,ບ​. ຫ້ວຍສະກູບ,B. Houai sa koub,1204
1204126,ບ​. ໜອງຫລວງ,B. Nong louang,1204
1204127,ບ​. ຫາດນາງກ້ອມ,B. Hard nang korm,1204
1204129,ບ​. ຫ້ວຍຂະໝິ້ນ,B. Houay kha min gnai,1204
1204130,ບ​. ດົງກາງ,B. Dong kang,1204
1204131,ບ​. ນາບອນ,B. Naborn,1204
1204132,ບ​. ຫາດໃຫຍ່,B. Hard gnai,1204
1204133,ບ​. ຫົວຫາດ,B. Houa hard,1204
1204134,ບ​. ໃຫມ່ສີວິໄລ,B. Maisivilai,1204
1204135,ບ​. ຫ້ວຍບອນ,B. Houaibone,1204
1204136,ບ​. ນາກະແດ້ງ,B. Nakadaeng,1204
1204139,ບ​. ທ່າສະຫວ່າງ,B. Thar savang,1204
1204140,ບ​. ຫ້ວຍຂຽວ,B. Houai kiaw,1204
1204141,ບ​. ດອນລັບ,B. Done lab,1204
1204142,ບ​. ຫ້ວຍຕິ້ວ,B. Houai tiew,1204
1204143,ບ​. ທ່າສົ້ມໂຮງ,B. Tha som hong,1204
1204144,ບ​. ປຸ່ງເຫນືອ,B. Poungtai,1204
1204146,ບ​. ນາເໜືອ,B. Naneua,1204
1204147,ບ​. ຫ້ວຍກະຊະ,B. Houai ka xa,1204
1204148,ບ​. ໂພນຄໍ້,B. Phon khor,1204
1204152,ບ​. ຫາດຊາຍຄຳ,B. Hard xai kham,1204
1204153,ບ​. ຫີນລາດ,B. Hine lard,1204
1204154,ບ​. ແມງ,B. Maeng,1204
1204155,ບ​. ສີວິໄລ,B. Sivilai,1204
1204156,ບ​. ໂພນດີ,B. Phon dii,1204
1204157,ບ​. ວຽງທອງ,B. Viengthong,1204
1204158,ບ​. ໂພນໄຊ,B. Phon xai,1204
1204159,ບ​. ກະແຕບ,B. Kataeb,1204
1204160,ບ​. ເລົ່າຄາ,B. Lao khar,1204
1204161,ບ​. ໂພນສະອາດ,B. Phonsa ard,1204
1204162,ບ​. ໂພນສູງ,B. Phon soung,1204
1204163,ບ​. ດານຮີ,B. Darn hi,1204
1204164,ບ​. ຫ້ວຍເຮືອ,B. Houai heua,1204
1204165,ບ​. ນາເຮືອງ,B. Naheuang,1204
1204166,ບ​. ໄຊສົມບູນ,B. Xaisomboune,1204
1204169,ບ​. ຫ້ວຍຂະໝິ້ນ,B. Houykhamine,1204
1204170,ບ​. ພົງ,B. Phong,1204
1204175,ບ​. ຫ້ວຍກະວະ,B. Houykava,1204
1205005,ບ​. ເຫລົ່າ ( ເລົ່ານາງາມ ),B. Laonangam,1205
1205012,ບ​. ນາໄຟໃຫມ້ ( ນາມີໄຊ ),B. Nameexai,1205
1205013,ບ​. ຍົມມະລາດເໜືອ,B. Gnommaladneua,1205
1205016,ບ​. ຍົມມະລາດໃຕ້,B. Gnommaladtai,1205
1205019,ບ​. ໜອງປີງ,B. Nongping,1205
1205022,ບ​. ໂພນສະຫວັນ,B. Phonsavanh,1205
1205024,ບ​. ນາເທີດ,B. Natherd,1205
1205027,ບ​. ແກ້ງເຫລັກ,B. Kaenglek,1205
1205030,ບ​. ຫ້ວຍເຢັນ,B. Houayyen,1205
1205031,ບ​. ບຸ່ງເບົາ,B. Bungbao,1205
1205033,ບ​. ໂພນແສດ,B. Phonsed,1205
1205035,ບ​. ນາກະຕັງ,B. Nakatang,1205
1205036,ບ​. ດອນເປືອຍ,B. Donepeuai,1205
1205037,ບ​. ຜາທຸງ,B. Phathung,1205
1205038,ບ​. ໂຄກສະຫວ່າງ,B. Khoksavang,1205
1205039,ບ​. ກວນພັນ,B. Kouanphanh,1205
1205040,ບ​. ພີດສີໄຄ,B. Pheudsikhai,1205
1205041,ບ​. ໂພນສັງ,B. Phonsang,1205
1205043,ບ​. ຕາດ ( ຫ້ວຍຕາດ ),B. Houaytad,1205
1205046,ບ​. ປອມຄູນ,B. Pomkhoun,1205
1205048,ບ​. ໂພນສີ,B. Phonsi,1205
1205051,ບ​. ໂພນນາດ,B. Phonnad,1205
1205054,ບ​. ນາແດນ,B. Nadenh,1205
1205059,ບ​. ເຕືອນ ( ນາເຕືອນໃຈ ),B. Nateuanchai,1205
1205060,ບ​. ໂພນແກ້ວ,B. Phonkeo,1205
1205062,ບ​. ຫາດຊອນ,B. Hadxone,1205
1205065,ບ​. ແກ້ງມ່ວງ,B. Kaengmouang,1205
1205067,ບ​. ຈະກ້ວນ,B. Chakouan,1205
1205068,ບ​. ທ່າໂຈ້ນ,B. Thachon,1205
1205069,ບ​. ທົ່ງກອງ,B. Thongkong,1205
1205070,ບ​. ນາບໍ່,B. Nabor,1205
1205074,ບ​. ຄຳແຮ່,B. Khamhae,1205
1205075,ບ​. ຫາງການ,B. Thangkanh,1205
1205080,ບ​. ຊຽງດາວ,B. Xiengdao,1205
1205081,ບ​. ສ້າງ-ປຸ່ງບອນ,B. SangPungbone,1205
